id,parent,label,value,color
wr_en_data_arb_346,u_intrpt_rise_en_intrpt_rise_en_4_1,Wr En Data Arb,6.256,blue
u_intrpt_rise_en_intrpt_rise_en_5_1,i_reg_file_1,Intrpt Rise En Intrpt Rise En 5,76.3232,blue
wr_en_data_arb_347,u_intrpt_rise_en_intrpt_rise_en_5_1,Wr En Data Arb,6.256,blue
u_intrpt_rise_en_intrpt_rise_en_6_1,i_reg_file_1,Intrpt Rise En Intrpt Rise En 6,76.3232,blue
wr_en_data_arb_348,u_intrpt_rise_en_intrpt_rise_en_6_1,Wr En Data Arb,6.256,blue
u_intrpt_rise_en_intrpt_rise_en_7_1,i_reg_file_1,Intrpt Rise En Intrpt Rise En 7,76.3232,blue
wr_en_data_arb_349,u_intrpt_rise_en_intrpt_rise_en_7_1,Wr En Data Arb,6.256,blue
u_intrpt_rise_en_intrpt_rise_en_8_1,i_reg_file_1,Intrpt Rise En Intrpt Rise En 8,76.3232,blue
wr_en_data_arb_350,u_intrpt_rise_en_intrpt_rise_en_8_1,Wr En Data Arb,6.256,blue
u_intrpt_rise_en_intrpt_rise_en_9_1,i_reg_file_1,Intrpt Rise En Intrpt Rise En 9,76.3232,blue
wr_en_data_arb_351,u_intrpt_rise_en_intrpt_rise_en_9_1,Wr En Data Arb,6.256,blue
u_intrpt_rise_status_intrpt_rise_status_0_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 0,90.0864,blue
wr_en_data_arb_352,u_intrpt_rise_status_intrpt_rise_status_0_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_1_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 1,90.0864,blue
wr_en_data_arb_353,u_intrpt_rise_status_intrpt_rise_status_1_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_10_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 10,90.0864,blue
wr_en_data_arb_354,u_intrpt_rise_status_intrpt_rise_status_10_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_11_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 11,90.0864,blue
wr_en_data_arb_355,u_intrpt_rise_status_intrpt_rise_status_11_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_12_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 12,90.0864,blue
wr_en_data_arb_356,u_intrpt_rise_status_intrpt_rise_status_12_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_13_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 13,90.0864,blue
wr_en_data_arb_357,u_intrpt_rise_status_intrpt_rise_status_13_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_14_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 14,90.0864,blue
wr_en_data_arb_358,u_intrpt_rise_status_intrpt_rise_status_14_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_15_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 15,90.0864,blue
wr_en_data_arb_359,u_intrpt_rise_status_intrpt_rise_status_15_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_16_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 16,90.0864,blue
wr_en_data_arb_360,u_intrpt_rise_status_intrpt_rise_status_16_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_17_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 17,90.0864,blue
wr_en_data_arb_361,u_intrpt_rise_status_intrpt_rise_status_17_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_18_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 18,90.0864,blue
wr_en_data_arb_362,u_intrpt_rise_status_intrpt_rise_status_18_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_19_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 19,90.0864,blue
wr_en_data_arb_363,u_intrpt_rise_status_intrpt_rise_status_19_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_2_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 2,90.0864,blue
wr_en_data_arb_364,u_intrpt_rise_status_intrpt_rise_status_2_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_20_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 20,90.0864,blue
wr_en_data_arb_365,u_intrpt_rise_status_intrpt_rise_status_20_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_21_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 21,90.0864,blue
wr_en_data_arb_366,u_intrpt_rise_status_intrpt_rise_status_21_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_22_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 22,90.0864,blue
wr_en_data_arb_367,u_intrpt_rise_status_intrpt_rise_status_22_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_23_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 23,90.0864,blue
wr_en_data_arb_368,u_intrpt_rise_status_intrpt_rise_status_23_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_24_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 24,90.0864,blue
wr_en_data_arb_369,u_intrpt_rise_status_intrpt_rise_status_24_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_25_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 25,90.0864,blue
wr_en_data_arb_370,u_intrpt_rise_status_intrpt_rise_status_25_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_26_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 26,90.0864,blue
wr_en_data_arb_371,u_intrpt_rise_status_intrpt_rise_status_26_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_27_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 27,90.0864,blue
wr_en_data_arb_372,u_intrpt_rise_status_intrpt_rise_status_27_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_28_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 28,90.0864,blue
wr_en_data_arb_373,u_intrpt_rise_status_intrpt_rise_status_28_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_29_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 29,90.0864,blue
wr_en_data_arb_374,u_intrpt_rise_status_intrpt_rise_status_29_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_3_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 3,90.0864,blue
wr_en_data_arb_375,u_intrpt_rise_status_intrpt_rise_status_3_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_30_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 30,90.0864,blue
wr_en_data_arb_376,u_intrpt_rise_status_intrpt_rise_status_30_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_31_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 31,90.0864,blue
wr_en_data_arb_377,u_intrpt_rise_status_intrpt_rise_status_31_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_4_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 4,90.0864,blue
wr_en_data_arb_378,u_intrpt_rise_status_intrpt_rise_status_4_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_5_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 5,90.0864,blue
wr_en_data_arb_379,u_intrpt_rise_status_intrpt_rise_status_5_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_6_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 6,90.0864,blue
wr_en_data_arb_380,u_intrpt_rise_status_intrpt_rise_status_6_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_7_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 7,90.0864,blue
wr_en_data_arb_381,u_intrpt_rise_status_intrpt_rise_status_7_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_8_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 8,90.0864,blue
wr_en_data_arb_382,u_intrpt_rise_status_intrpt_rise_status_8_1,Wr En Data Arb,23.7728,blue
u_intrpt_rise_status_intrpt_rise_status_9_1,i_reg_file_1,Intrpt Rise Status Intrpt Rise Status 9,90.0864,blue
wr_en_data_arb_383,u_intrpt_rise_status_intrpt_rise_status_9_1,Wr En Data Arb,23.7728,blue
u_intrpt_status_intrpt_status_0_1,i_reg_file_1,Intrpt Status Intrpt Status 0,0.0,blue
u_intrpt_status_intrpt_status_1_1,i_reg_file_1,Intrpt Status Intrpt Status 1,0.0,blue
u_intrpt_status_intrpt_status_10_1,i_reg_file_1,Intrpt Status Intrpt Status 10,0.0,blue
u_intrpt_status_intrpt_status_11_1,i_reg_file_1,Intrpt Status Intrpt Status 11,0.0,blue
u_intrpt_status_intrpt_status_12_1,i_reg_file_1,Intrpt Status Intrpt Status 12,0.0,blue
u_intrpt_status_intrpt_status_13_1,i_reg_file_1,Intrpt Status Intrpt Status 13,0.0,blue
u_intrpt_status_intrpt_status_14_1,i_reg_file_1,Intrpt Status Intrpt Status 14,0.0,blue
u_intrpt_status_intrpt_status_15_1,i_reg_file_1,Intrpt Status Intrpt Status 15,0.0,blue
u_intrpt_status_intrpt_status_16_1,i_reg_file_1,Intrpt Status Intrpt Status 16,0.0,blue
u_intrpt_status_intrpt_status_17_1,i_reg_file_1,Intrpt Status Intrpt Status 17,0.0,blue
u_intrpt_status_intrpt_status_18_1,i_reg_file_1,Intrpt Status Intrpt Status 18,0.0,blue
u_intrpt_status_intrpt_status_19_1,i_reg_file_1,Intrpt Status Intrpt Status 19,0.0,blue
u_intrpt_status_intrpt_status_2_1,i_reg_file_1,Intrpt Status Intrpt Status 2,0.0,blue
u_intrpt_status_intrpt_status_20_1,i_reg_file_1,Intrpt Status Intrpt Status 20,0.0,blue
u_intrpt_status_intrpt_status_21_1,i_reg_file_1,Intrpt Status Intrpt Status 21,0.0,blue
u_intrpt_status_intrpt_status_22_1,i_reg_file_1,Intrpt Status Intrpt Status 22,0.0,blue
u_intrpt_status_intrpt_status_23_1,i_reg_file_1,Intrpt Status Intrpt Status 23,0.0,blue
u_intrpt_status_intrpt_status_24_1,i_reg_file_1,Intrpt Status Intrpt Status 24,0.0,blue
u_intrpt_status_intrpt_status_25_1,i_reg_file_1,Intrpt Status Intrpt Status 25,0.0,blue
u_intrpt_status_intrpt_status_26_1,i_reg_file_1,Intrpt Status Intrpt Status 26,0.0,blue
u_intrpt_status_intrpt_status_27_1,i_reg_file_1,Intrpt Status Intrpt Status 27,0.0,blue
u_intrpt_status_intrpt_status_28_1,i_reg_file_1,Intrpt Status Intrpt Status 28,0.0,blue
u_intrpt_status_intrpt_status_29_1,i_reg_file_1,Intrpt Status Intrpt Status 29,0.0,blue
u_intrpt_status_intrpt_status_3_1,i_reg_file_1,Intrpt Status Intrpt Status 3,0.0,blue
u_intrpt_status_intrpt_status_30_1,i_reg_file_1,Intrpt Status Intrpt Status 30,0.0,blue
u_intrpt_status_intrpt_status_31_1,i_reg_file_1,Intrpt Status Intrpt Status 31,0.0,blue
u_intrpt_status_intrpt_status_4_1,i_reg_file_1,Intrpt Status Intrpt Status 4,0.0,blue
u_intrpt_status_intrpt_status_5_1,i_reg_file_1,Intrpt Status Intrpt Status 5,0.0,blue
u_intrpt_status_intrpt_status_6_1,i_reg_file_1,Intrpt Status Intrpt Status 6,0.0,blue
u_intrpt_status_intrpt_status_7_1,i_reg_file_1,Intrpt Status Intrpt Status 7,0.0,blue
u_intrpt_status_intrpt_status_8_1,i_reg_file_1,Intrpt Status Intrpt Status 8,0.0,blue
u_intrpt_status_intrpt_status_9_1,i_reg_file_1,Intrpt Status Intrpt Status 9,0.0,blue
i_addr_decode_soc_regbus_periph_xbar_1,ao_peripheral_subsystem_i,I Addr Decode Soc Regbus Periph Xbar,299.0368,blue
obi_fifo_i_1,ao_peripheral_subsystem_i,Obi Fifo,5443.9712,blue
clk_gate_consumer_data_req_q_reg_we__1,obi_fifo_i_1,Clk Gate Consumer Data Req Q Reg We ,20.0192,blue
obi_req_fifo_i_1,obi_fifo_i_1,Obi Req Fifo,1886.8096,blue
clk_gate_mem_q_reg_0__we__1,obi_req_fifo_i_1,Clk Gate Mem Q Reg 0  We ,20.0192,blue
obi_resp_fifo_i_1,obi_fifo_i_1,Obi Resp Fifo,909.6224,blue
clk_gate_mem_q_reg_0__4,obi_resp_fifo_i_1,Clk Gate Mem Q Reg 0 ,20.0192,blue
periph_to_reg_i_1,ao_peripheral_subsystem_i,Periph To Reg,910.8736,blue
power_manager_i,ao_peripheral_subsystem_i,Power Manager,32837.7436,blue
power_manager_counter_sequence_cpu_iso_i,power_manager_i,Power Manager Counter Sequence Cpiso,241.4816,blue
clk_gate_sequence_curr_state_reg_1,power_manager_counter_sequence_cpu_iso_i,Clk Gate Sequence Curr State Reg,20.0192,blue
power_manager_counter_sequence_cpu_reset_i,power_manager_i,Power Manager Counter Sequence Cpreset,241.4816,blue
clk_gate_sequence_curr_state_reg_2,power_manager_counter_sequence_cpu_reset_i,Clk Gate Sequence Curr State Reg,20.0192,blue
power_manager_counter_sequence_cpu_switch_i,power_manager_i,Power Manager Counter Sequence Cpswitch,220.2112,blue
clk_gate_sequence_curr_state_reg_3,power_manager_counter_sequence_cpu_switch_i,Clk Gate Sequence Curr State Reg,20.0192,blue
power_manager_reg_top_i,power_manager_i,Power Manager Reg Top,21384.259,blue
u_cpu_counters_stop_cpu_iso_off_stop_bit_counter,power_manager_reg_top_i,Cpu Counters Stop Cpu Iso Off Stop Bit Counter,76.3232,blue
wr_en_data_arb_384,u_cpu_counters_stop_cpu_iso_off_stop_bit_counter,Wr En Data Arb,6.256,blue
u_cpu_counters_stop_cpu_iso_on_stop_bit_counter,power_manager_reg_top_i,Cpu Counters Stop Cpu Iso On Stop Bit Counter,76.3232,blue
wr_en_data_arb_385,u_cpu_counters_stop_cpu_iso_on_stop_bit_counter,Wr En Data Arb,6.256,blue
u_cpu_counters_stop_cpu_reset_assert_stop_bit_counter,power_manager_reg_top_i,Cpu Counters Stop Cpu Reset Assert Stop Bit Counter,76.3232,blue
wr_en_data_arb_386,u_cpu_counters_stop_cpu_reset_assert_stop_bit_counter,Wr En Data Arb,6.256,blue
u_cpu_counters_stop_cpu_reset_deassert_stop_bit_counter,power_manager_reg_top_i,Cpu Counters Stop Cpu Reset Deassert Stop Bit Counter,76.3232,blue
wr_en_data_arb_387,u_cpu_counters_stop_cpu_reset_deassert_stop_bit_counter,Wr En Data Arb,6.256,blue
u_cpu_counters_stop_cpu_switch_off_stop_bit_counter,power_manager_reg_top_i,Cpu Counters Stop Cpu Switch Off Stop Bit Counter,76.3232,blue
wr_en_data_arb_388,u_cpu_counters_stop_cpu_switch_off_stop_bit_counter,Wr En Data Arb,6.256,blue
u_cpu_counters_stop_cpu_switch_on_stop_bit_counter,power_manager_reg_top_i,Cpu Counters Stop Cpu Switch On Stop Bit Counter,76.3232,blue
wr_en_data_arb_389,u_cpu_counters_stop_cpu_switch_on_stop_bit_counter,Wr En Data Arb,6.256,blue
u_cpu_iso_off_counter,power_manager_reg_top_i,Cpu Iso Off Counter,1232.432,blue
clk_gate_q_reg_21,u_cpu_iso_off_counter,Clk Gate Q Reg,20.0192,blue
wr_en_data_arb_390,u_cpu_iso_off_counter,Wr En Data Arb,334.0704,blue
u_cpu_iso_on_counter,power_manager_reg_top_i,Cpu Iso On Counter,1232.432,blue
clk_gate_q_reg_22,u_cpu_iso_on_counter,Clk Gate Q Reg,20.0192,blue
wr_en_data_arb_391,u_cpu_iso_on_counter,Wr En Data Arb,334.0704,blue
u_cpu_reset_assert_counter,power_manager_reg_top_i,Cpu Reset Assert Counter,1224.9248,blue
clk_gate_q_reg_23,u_cpu_reset_assert_counter,Clk Gate Q Reg,20.0192,blue
wr_en_data_arb_392,u_cpu_reset_assert_counter,Wr En Data Arb,334.0704,blue
u_cpu_reset_deassert_counter,power_manager_reg_top_i,Cpu Reset Deassert Counter,1232.432,blue
clk_gate_q_reg_24,u_cpu_reset_deassert_counter,Clk Gate Q Reg,20.0192,blue
wr_en_data_arb_393,u_cpu_reset_deassert_counter,Wr En Data Arb,334.0704,blue
u_cpu_switch_off_counter,power_manager_reg_top_i,Cpu Switch Off Counter,1228.6784,blue
clk_gate_q_reg_25,u_cpu_switch_off_counter,Clk Gate Q Reg,20.0192,blue
wr_en_data_arb_394,u_cpu_switch_off_counter,Wr En Data Arb,330.3168,blue
u_cpu_switch_on_counter,power_manager_reg_top_i,Cpu Switch On Counter,1232.432,blue
clk_gate_q_reg_26,u_cpu_switch_on_counter,Clk Gate Q Reg,20.0192,blue
wr_en_data_arb_395,u_cpu_switch_on_counter,Wr En Data Arb,334.0704,blue
u_cpu_wait_ack_switch_on_counter,power_manager_reg_top_i,Cpu Wait Ack Switch On Counter,76.3232,blue
wr_en_data_arb_396,u_cpu_wait_ack_switch_on_counter,Wr En Data Arb,6.256,blue
u_dma_ch0_clk_gate,power_manager_reg_top_i,Dma Ch0 Clk Gate,76.3232,blue
wr_en_data_arb_397,u_dma_ch0_clk_gate,Wr En Data Arb,6.256,blue
u_en_wait_for_intr,power_manager_reg_top_i,En Wait For Intr,1098.5536,blue
clk_gate_q_reg_27,u_en_wait_for_intr,Clk Gate Q Reg,20.0192,blue
wr_en_data_arb_398,u_en_wait_for_intr,Wr En Data Arb,200.192,blue
u_global_pointer,power_manager_reg_top_i,Global Pointer,1098.5536,blue
clk_gate_q_reg_28,u_global_pointer,Clk Gate Q Reg,20.0192,blue
wr_en_data_arb_399,u_global_pointer,Wr En Data Arb,200.192,blue
u_intr_state,power_manager_reg_top_i,Intr State,1141.0944,blue
wr_en_data_arb_400,u_intr_state,Wr En Data Arb,264.0032,blue
u_master_cpu_force_iso_off,power_manager_reg_top_i,Master Cpu Force Iso Off,76.3232,blue
wr_en_data_arb_401,u_master_cpu_force_iso_off,Wr En Data Arb,6.256,blue
u_master_cpu_force_iso_on,power_manager_reg_top_i,Master Cpu Force Iso On,76.3232,blue
wr_en_data_arb_402,u_master_cpu_force_iso_on,Wr En Data Arb,6.256,blue
u_master_cpu_force_reset_assert,power_manager_reg_top_i,Master Cpu Force Reset Assert,76.3232,blue
wr_en_data_arb_403,u_master_cpu_force_reset_assert,Wr En Data Arb,6.256,blue
u_master_cpu_force_reset_deassert,power_manager_reg_top_i,Master Cpu Force Reset Deassert,76.3232,blue
wr_en_data_arb_404,u_master_cpu_force_reset_deassert,Wr En Data Arb,6.256,blue
u_master_cpu_force_switch_off,power_manager_reg_top_i,Master Cpu Force Switch Off,76.3232,blue
wr_en_data_arb_405,u_master_cpu_force_switch_off,Wr En Data Arb,6.256,blue
u_master_cpu_force_switch_on,power_manager_reg_top_i,Master Cpu Force Switch On,76.3232,blue
wr_en_data_arb_406,u_master_cpu_force_switch_on,Wr En Data Arb,6.256,blue
u_monitor_power_gate_core,power_manager_reg_top_i,Monitor Power Gate Core,81.328,blue
wr_en_data_arb_407,u_monitor_power_gate_core,Wr En Data Arb,0.0,blue
u_monitor_power_gate_periph,power_manager_reg_top_i,Monitor Power Gate Periph,80.0768,blue
wr_en_data_arb_408,u_monitor_power_gate_periph,Wr En Data Arb,0.0,blue
u_monitor_power_gate_ram_block_0,power_manager_reg_top_i,Monitor Power Gate Ram Block 0,56.304,blue
wr_en_data_arb_409,u_monitor_power_gate_ram_block_0,Wr En Data Arb,0.0,blue
u_monitor_power_gate_ram_block_1,power_manager_reg_top_i,Monitor Power Gate Ram Block 1,56.304,blue
wr_en_data_arb_410,u_monitor_power_gate_ram_block_1,Wr En Data Arb,0.0,blue
u_monitor_power_gate_ram_block_2,power_manager_reg_top_i,Monitor Power Gate Ram Block 2,56.304,blue
wr_en_data_arb_411,u_monitor_power_gate_ram_block_2,Wr En Data Arb,0.0,blue
u_monitor_power_gate_ram_block_3,power_manager_reg_top_i,Monitor Power Gate Ram Block 3,56.304,blue
wr_en_data_arb_412,u_monitor_power_gate_ram_block_3,Wr En Data Arb,0.0,blue
u_monitor_power_gate_ram_block_4,power_manager_reg_top_i,Monitor Power Gate Ram Block 4,56.304,blue
wr_en_data_arb_413,u_monitor_power_gate_ram_block_4,Wr En Data Arb,0.0,blue
u_monitor_power_gate_ram_block_5,power_manager_reg_top_i,Monitor Power Gate Ram Block 5,56.304,blue
wr_en_data_arb_414,u_monitor_power_gate_ram_block_5,Wr En Data Arb,0.0,blue
u_monitor_power_gate_ram_block_6,power_manager_reg_top_i,Monitor Power Gate Ram Block 6,56.304,blue
wr_en_data_arb_415,u_monitor_power_gate_ram_block_6,Wr En Data Arb,0.0,blue
u_monitor_power_gate_ram_block_7,power_manager_reg_top_i,Monitor Power Gate Ram Block 7,56.304,blue
wr_en_data_arb_416,u_monitor_power_gate_ram_block_7,Wr En Data Arb,0.0,blue
u_monitor_power_gate_ram_block_8,power_manager_reg_top_i,Monitor Power Gate Ram Block 8,55.0528,blue
wr_en_data_arb_417,u_monitor_power_gate_ram_block_8,Wr En Data Arb,0.0,blue
u_monitor_power_gate_ram_block_9,power_manager_reg_top_i,Monitor Power Gate Ram Block 9,56.304,blue
wr_en_data_arb_418,u_monitor_power_gate_ram_block_9,Wr En Data Arb,0.0,blue
u_periph_clk_gate,power_manager_reg_top_i,Periph Clk Gate,76.3232,blue
wr_en_data_arb_419,u_periph_clk_gate,Wr En Data Arb,6.256,blue
u_periph_iso,power_manager_reg_top_i,Periph Iso,76.3232,blue
wr_en_data_arb_420,u_periph_iso,Wr En Data Arb,6.256,blue
u_periph_reset,power_manager_reg_top_i,Periph Reset,76.3232,blue
wr_en_data_arb_421,u_periph_reset,Wr En Data Arb,6.256,blue
u_periph_switch,power_manager_reg_top_i,Periph Switch,76.3232,blue
wr_en_data_arb_422,u_periph_switch,Wr En Data Arb,6.256,blue
u_periph_wait_ack_switch_on,power_manager_reg_top_i,Periph Wait Ack Switch On,76.3232,blue
wr_en_data_arb_423,u_periph_wait_ack_switch_on,Wr En Data Arb,6.256,blue
u_power_gate_core,power_manager_reg_top_i,Power Gate Core,76.3232,blue
wr_en_data_arb_424,u_power_gate_core,Wr En Data Arb,6.256,blue
u_power_gate_core_ack,power_manager_reg_top_i,Power Gate Core Ack,30.0288,blue
wr_en_data_arb_425,u_power_gate_core_ack,Wr En Data Arb,0.0,blue
u_power_gate_periph_ack,power_manager_reg_top_i,Power Gate Periph Ack,30.0288,blue
wr_en_data_arb_426,u_power_gate_periph_ack,Wr En Data Arb,0.0,blue
u_power_gate_ram_block_0_ack,power_manager_reg_top_i,Power Gate Ram Block 0 Ack,30.0288,blue
wr_en_data_arb_427,u_power_gate_ram_block_0_ack,Wr En Data Arb,0.0,blue
u_power_gate_ram_block_1_ack,power_manager_reg_top_i,Power Gate Ram Block 1 Ack,30.0288,blue
wr_en_data_arb_428,u_power_gate_ram_block_1_ack,Wr En Data Arb,0.0,blue
u_power_gate_ram_block_2_ack,power_manager_reg_top_i,Power Gate Ram Block 2 Ack,30.0288,blue
wr_en_data_arb_429,u_power_gate_ram_block_2_ack,Wr En Data Arb,0.0,blue
u_power_gate_ram_block_3_ack,power_manager_reg_top_i,Power Gate Ram Block 3 Ack,30.0288,blue
wr_en_data_arb_430,u_power_gate_ram_block_3_ack,Wr En Data Arb,0.0,blue
u_power_gate_ram_block_4_ack,power_manager_reg_top_i,Power Gate Ram Block 4 Ack,30.0288,blue
wr_en_data_arb_431,u_power_gate_ram_block_4_ack,Wr En Data Arb,0.0,blue
u_power_gate_ram_block_5_ack,power_manager_reg_top_i,Power Gate Ram Block 5 Ack,30.0288,blue
wr_en_data_arb_432,u_power_gate_ram_block_5_ack,Wr En Data Arb,0.0,blue
u_power_gate_ram_block_6_ack,power_manager_reg_top_i,Power Gate Ram Block 6 Ack,30.0288,blue
wr_en_data_arb_433,u_power_gate_ram_block_6_ack,Wr En Data Arb,0.0,blue
u_power_gate_ram_block_7_ack,power_manager_reg_top_i,Power Gate Ram Block 7 Ack,30.0288,blue
wr_en_data_arb_434,u_power_gate_ram_block_7_ack,Wr En Data Arb,0.0,blue
u_power_gate_ram_block_8_ack,power_manager_reg_top_i,Power Gate Ram Block 8 Ack,30.0288,blue
wr_en_data_arb_435,u_power_gate_ram_block_8_ack,Wr En Data Arb,0.0,blue
u_power_gate_ram_block_9_ack,power_manager_reg_top_i,Power Gate Ram Block 9 Ack,30.0288,blue
wr_en_data_arb_436,u_power_gate_ram_block_9_ack,Wr En Data Arb,0.0,blue
u_ram_0_clk_gate,power_manager_reg_top_i,Ram 0 Clk Gate,76.3232,blue
wr_en_data_arb_437,u_ram_0_clk_gate,Wr En Data Arb,6.256,blue
u_ram_0_iso,power_manager_reg_top_i,Ram 0 Iso,76.3232,blue
wr_en_data_arb_438,u_ram_0_iso,Wr En Data Arb,6.256,blue
u_ram_0_retentive,power_manager_reg_top_i,Ram 0 Retentive,76.3232,blue
wr_en_data_arb_439,u_ram_0_retentive,Wr En Data Arb,6.256,blue
u_ram_0_switch,power_manager_reg_top_i,Ram 0 Switch,76.3232,blue
wr_en_data_arb_440,u_ram_0_switch,Wr En Data Arb,6.256,blue
u_ram_0_wait_ack_switch_on,power_manager_reg_top_i,Ram 0 Wait Ack Switch On,76.3232,blue
wr_en_data_arb_441,u_ram_0_wait_ack_switch_on,Wr En Data Arb,6.256,blue
u_ram_1_clk_gate,power_manager_reg_top_i,Ram 1 Clk Gate,76.3232,blue
wr_en_data_arb_442,u_ram_1_clk_gate,Wr En Data Arb,6.256,blue
u_ram_1_iso,power_manager_reg_top_i,Ram 1 Iso,76.3232,blue
wr_en_data_arb_443,u_ram_1_iso,Wr En Data Arb,6.256,blue
u_ram_1_retentive,power_manager_reg_top_i,Ram 1 Retentive,76.3232,blue
wr_en_data_arb_444,u_ram_1_retentive,Wr En Data Arb,6.256,blue
u_ram_1_switch,power_manager_reg_top_i,Ram 1 Switch,76.3232,blue
wr_en_data_arb_445,u_ram_1_switch,Wr En Data Arb,6.256,blue
u_ram_1_wait_ack_switch_on,power_manager_reg_top_i,Ram 1 Wait Ack Switch On,76.3232,blue
wr_en_data_arb_446,u_ram_1_wait_ack_switch_on,Wr En Data Arb,6.256,blue
u_ram_2_clk_gate,power_manager_reg_top_i,Ram 2 Clk Gate,76.3232,blue
wr_en_data_arb_447,u_ram_2_clk_gate,Wr En Data Arb,6.256,blue
u_ram_2_iso,power_manager_reg_top_i,Ram 2 Iso,76.3232,blue
wr_en_data_arb_448,u_ram_2_iso,Wr En Data Arb,6.256,blue
u_ram_2_retentive,power_manager_reg_top_i,Ram 2 Retentive,76.3232,blue
wr_en_data_arb_449,u_ram_2_retentive,Wr En Data Arb,6.256,blue
u_ram_2_switch,power_manager_reg_top_i,Ram 2 Switch,76.3232,blue
wr_en_data_arb_450,u_ram_2_switch,Wr En Data Arb,6.256,blue
u_ram_2_wait_ack_switch_on,power_manager_reg_top_i,Ram 2 Wait Ack Switch On,76.3232,blue
wr_en_data_arb_451,u_ram_2_wait_ack_switch_on,Wr En Data Arb,6.256,blue
